Hebrew,English,Safe,Hebrew_st,Hebrew_e,English_st,English_e
...מאסטר,"SERVANT,  (IN GREEK) Master...",True,"02:07:58,166","02:07:59,042","02:07:58,512","02:07:59,096"
.הרומאים מתקרבים,The Romans are getting closer.,True,"02:07:59,125","02:08:01,753","02:07:59,346","02:08:01,765"
!יש להם דרקונים,They have dragons!,True,"02:08:03,380","02:08:04,214","02:08:03,517","02:08:04,393"
.מדהים,(IN ENGLISH) Amazing.,True,"02:08:09,094","02:08:10,470","02:08:09,565","02:08:10,941"
!תפתח את הדלת,Open the door!,True,"02:08:19,938","02:08:20,856","02:08:19,908","02:08:20,909"
?מה אתם עושים,What are you doing?,True,"02:08:25,861","02:08:26,862","02:08:25,873","02:08:26,874"
!הם חושבים שאנחנו מפלצת,They think we're a monster!,True,"02:08:29,698","02:08:31,449","02:08:29,710","02:08:31,503"
.זה המצור על סירקוזה,This is the Siege of Syracuse.,True,"02:08:39,624","02:08:41,543","02:08:39,636","02:08:41,555"
.שנת 214 לפנהס,214 BC.,True,"02:08:42,669","02:08:44,087","02:08:42,681","02:08:44,016"
.זו לא המלחמה הנכונה,You got the wrong war.,True,"02:08:44,171","02:08:45,380","02:08:44,183","02:08:45,392"
...מאסטר,(IN GREEK) Master...,True,"02:08:49,134","02:08:50,135","02:08:49,146","02:08:49,855"
"!אל תרכב לשם, מאסטר","Don't ride out there, Master!",True,"02:08:53,388","02:08:54,639","02:08:53,400","02:08:54,651"
!הדרקונים,The dragons!!,True,"02:08:55,015","02:08:56,433","02:08:55,235","02:08:56,445"
!בוס,(IN ENGLISH) Boss!,True,"02:09:17,204","02:09:18,288","02:09:17,216","02:09:18,300"
!תשנה מסלול,"VOLLER,  (IN GERMAN) Change course!",True,"02:09:18,371","02:09:19,206","02:09:18,383","02:09:19,218"
!השער ייסגר עוד כמה דקות,The portal closes in minutes!,True,"02:09:19,456","02:09:20,832","02:09:19,468","02:09:20,844"
"!סליחה, חבוב, אבל אתה נאצי","Sorry, pal, but you're a Nazi!",True,"02:10:08,880","02:10:11,591","02:10:08,892","02:10:11,645"
?מה את עושה פה,What are you doing here?,True,"02:10:21,685","02:10:23,854","02:10:21,697","02:10:23,782"
!מצילה אותך,Rescuing you!,True,"02:10:23,937","02:10:25,438","02:10:23,949","02:10:25,492"
!אינדי,Indy!,True,"02:10:39,286","02:10:40,328","02:10:39,298","02:10:40,382"
!מצנח,Parachute!,True,"02:10:45,834","02:10:47,169","02:10:46,013","02:10:47,222"
!יש לי מצנח,I got a parachute!,True,"02:10:50,005","02:10:51,131","02:10:50,017","02:10:51,185"
!תחזיקי מעמד,Hang on! (GRUNTS),True,"02:10:52,674","02:10:53,508","02:10:52,686","02:10:54,104"
!עזוב,"VOLLER,  Let go!",True,"02:10:57,304","02:10:58,138","02:10:57,107","02:10:58,192"
!תן לי את המצנח,Give me the parachute!,True,"02:11:00,515","02:11:01,892","02:11:00,527","02:11:01,904"
!אנחנו מתרסקים,We're going down!,True,"02:11:43,391","02:11:44,392","02:11:43,487","02:11:44,404"
!איבדתי שליטה,I've lost control!,True,"02:11:46,311","02:11:47,729","02:11:46,323","02:11:47,908"
!אלה חברים שלי,Those are my friends!,True,"02:12:11,962","02:12:13,505","02:12:11,974","02:12:13,559"
.אאוריקה,(IN GREEK) Eureka.,True,"02:13:15,442","02:13:16,818","02:13:15,454","02:13:16,830"
".בוא, אינדי. תעזור לי","Come on, Indy. Help me.",True,"02:13:34,752","02:13:37,004","02:13:35,098","02:13:37,059"
.קום. כן,Get up. Yeah.,True,"02:13:37,796","02:13:39,924","02:13:37,809","02:13:39,853"
"?תעזור לי. שב, טוב","Help me. Sit up, okay?",True,"02:13:44,220","02:13:45,513","02:13:44,233","02:13:45,526"
.שב. אתה צריך לעזור לי,Sit up. You need to help me.,True,"02:13:46,388","02:13:47,723","02:13:46,401","02:13:47,653"
".זה מדהים, וומבט","This is incredible, Wombat.",True,"02:13:49,850","02:13:52,520","02:13:49,863","02:13:52,574"
.מדהים,Incredible.,True,"02:13:53,103","02:13:55,022","02:13:53,116","02:13:55,077"
".כן, בהחלט","Yeah, it very well is.",True,"02:13:56,607","02:13:58,275","02:13:56,620","02:13:58,330"
.אלוהים,My God.,True,"02:14:02,196","02:14:03,280","02:14:02,209","02:14:03,335"
.אנחנו חוזים בהיסטוריה,We're witnessing history.,True,"02:14:04,990","02:14:06,867","02:14:05,003","02:14:06,880"
?מה,What?,True,"02:14:18,838","02:14:19,713","02:14:18,684","02:14:19,685"
.אני אישאר,I'm going to stay.,True,"02:14:22,591","02:14:23,759","02:14:22,604","02:14:23,814"
.לא. אתה לא רציני,No. You're not serious.,True,"02:14:24,552","02:14:26,512","02:14:24,565","02:14:26,567"
".וואו, אתה רציני","Wow, you are serious.",True,"02:14:29,390","02:14:30,391","02:14:29,403","02:14:30,445"
".אינדי, ירו בך","Indy, you've been shot.",True,"02:14:34,520","02:14:36,313","02:14:34,533","02:14:36,159"
.אתה מדמם,You're bleeding.,True,"02:14:36,397","02:14:37,273","02:14:36,243","02:14:37,244"
.אתה לא יכול להישאר פה,You can't stay here.,True,"02:14:37,773","02:14:39,275","02:14:37,619","02:14:39,162"
".כן, אני כן","Yes, I can.",True,"02:14:39,358","02:14:40,192","02:14:39,246","02:14:40,247"
?בשביל מה,But for what? For...,True,"02:14:40,901","02:14:41,944","02:14:40,914","02:14:41,957"
"בשביל מוות ארוך וכואב, ?עם רטייה חמה ועלוקות","For a long, painful death, with poultice and leeches?",True,"02:14:42,027","02:14:45,531","02:14:42,040","02:14:45,586"
".דמיינתי את זה, וומבט","I've imagined this, Wombat.",True,"02:14:46,615","02:14:48,742","02:14:46,628","02:14:48,755"
.חקרתי את זה,Studied it.,True,"02:14:49,827","02:14:51,745","02:14:49,840","02:14:51,675"
".כל חיי, .כן-","-All my life., -Yeah.",True,"02:14:51,829","02:14:53,956","02:14:51,842","02:14:53,886"
.ותמות,And die.,True,"02:14:57,293","02:14:58,169","02:14:57,139","02:14:58,140"
".בבקשה, קום","Please, get up.",True,"02:14:58,836","02:15:00,504","02:14:58,891","02:15:00,517"
!הלנה,Helena!,True,"02:15:02,256","02:15:03,382","02:15:02,269","02:15:03,437"
!הצלחתי,I did it!,True,"02:15:03,757","02:15:04,717","02:15:03,770","02:15:04,771"
"!בראבו, טדי! הידד","Bravo, Teddy! Three cheers!",True,"02:15:04,800","02:15:07,219","02:15:04,938","02:15:07,274"
".חייבים, .לא-","-We need to., -No. No.",True,"02:15:10,764","02:15:11,640","02:15:10,694","02:15:11,695"
!מאסטר,(IN GREEK) Master!,True,"02:15:26,489","02:15:27,364","02:15:26,668","02:15:27,294"
".אנחנו צריכים ללכת, מאסטר","We have to leave, Master.",True,"02:15:30,159","02:15:31,952","02:15:30,172","02:15:31,965"
.זה הוא,(IN ENGLISH) It's him.,True,"02:15:33,662","02:15:34,580","02:15:33,592","02:15:34,593"
.אלפיים שנה,(IN GREEK) Two thousand years.,True,"02:15:49,011","02:15:51,597","02:15:49,024","02:15:51,777"
...באנו,We've come...,True,"02:15:52,389","02:15:53,557","02:15:52,402","02:15:53,570"
.ממרחק אלפיים שנה,two thousand years.,True,"02:15:54,141","02:15:57,144","02:15:54,154","02:15:57,157"
...אבל לא ציפינו לפגוש,But we didn't expect to meet...,True,"02:15:59,480","02:16:02,441","02:15:59,493","02:16:02,621"
...את ארכימדס,the great...,True,"02:16:02,942","02:16:05,653","02:16:03,163","02:16:05,666"
.הגדול,Archimedes.,True,"02:16:06,195","02:16:08,197","02:16:06,208","02:16:08,252"
...אתה,You...,True,"02:16:13,911","02:16:14,912","02:16:13,924","02:16:14,842"
...תמיד,were always...,True,"02:16:16,038","02:16:17,289","02:16:16,051","02:16:17,386"
...נועדת,going to...,True,"02:16:18,040","02:16:19,291","02:16:18,053","02:16:19,304"
.לפגוש אותי,meet me.,True,"02:16:19,875","02:16:21,502","02:16:19,888","02:16:21,473"
",אני מעריצה",I'm a fan...,True,"02:16:32,888","02:16:34,098","02:16:32,901","02:16:34,236"
"!הלנה, צריך לזוז","Helena, we need to go!",True,"02:16:39,937","02:16:41,605","02:16:39,992","02:16:41,660"
"!אינדי, חלון ההזדמנויות נסגר","Indy, the window is closing!",True,"02:16:42,188","02:16:44,316","02:16:42,119","02:16:44,245"
!אסור לנו להיתקע פה,We cannot get stuck here!,True,"02:16:44,400","02:16:45,483","02:16:44,413","02:16:45,539"
...אני רוצה,(IN GREEK) I want...,True,"02:16:47,027","02:16:47,862","02:16:47,040","02:16:47,665"
...להישאר,to stay...,True,"02:16:47,945","02:16:48,946","02:16:47,875","02:16:48,959"
.איתך,with you.,True,"02:16:49,488","02:16:51,197","02:16:49,334","02:16:51,085"
",אתה אדם מבריק",(IN GREEK) You are a brilliant man...,True,"02:16:53,784","02:16:56,036","02:16:53,797","02:16:56,049"
",אדם חכם",a wise man...,True,"02:16:56,286","02:16:58,289","02:16:56,299","02:16:58,302"
...גאון,a genius...,True,"02:16:58,747","02:17:00,249","02:16:58,843","02:17:00,094"
.הלנה,Helena...,True,"02:17:00,331","02:17:01,208","02:17:00,179","02:17:01,180"
.גיבור עמך,a hero to your people.,True,"02:17:01,292","02:17:03,669","02:17:01,346","02:17:03,682"
.אבל הוא לא יכול לעזור לך,But he can't help you.,True,"02:17:04,378","02:17:07,923","02:17:04,391","02:17:07,936"
.זו התקופה שלך,This is your time.,True,"02:17:09,008","02:17:10,676","02:17:09,103","02:17:10,272"
...הוא צריך להיות בתקופה שלו,(IN GREEK) He must be in his own time -,True,"02:17:11,759","02:17:13,803","02:17:11,772","02:17:13,734"
".הלנה, תעלי למטוס","Helena, get on the plane.",True,"02:17:22,812","02:17:25,649","02:17:22,825","02:17:25,662"
.אני אהיה בסדר,I'll be all right.,True,"02:17:28,235","02:17:29,277","02:17:28,248","02:17:29,333"
.לא נכון,"No, you won't.",True,"02:17:31,155","02:17:32,490","02:17:31,168","02:17:32,503"
.אני צריך לעשות את זה,I need to do this.,True,"02:17:35,451","02:17:37,161","02:17:35,464","02:17:37,216"
.גם אני,Me too.,True,"02:17:38,454","02:17:39,287","02:17:38,299","02:17:39,300"
.בוקר טוב,Good morning.,True,"02:18:33,926","02:18:34,759","02:18:33,814","02:18:34,815"
?איך הכתף,How's the shoulder?,True,"02:18:39,682","02:18:41,016","02:18:39,695","02:18:41,071"
.יותר טובה מהלסת,Better than my jaw.,True,"02:18:43,727","02:18:46,187","02:18:43,740","02:18:46,243"
.כן,Right.,True,"02:18:49,858","02:18:50,860","02:18:49,871","02:18:50,873"
.לא יכולתי,"HELENA,  I couldn't do that.",True,"02:18:55,239","02:18:56,447","02:18:55,252","02:18:56,460"
?למה לא,Why not?,True,"02:19:05,166","02:19:06,375","02:19:05,469","02:19:06,471"
".אתה אמור להיות פה, אינדי","You're meant to be here, Indy.",True,"02:19:21,140","02:19:22,892","02:19:21,153","02:19:22,946"
.פה,Here.,True,"02:19:26,812","02:19:27,646","02:19:26,742","02:19:27,743"
?בשביל מי,For who?,True,"02:19:32,860","02:19:33,986","02:19:32,873","02:19:33,999"
.מריון,Marion.,True,"02:20:01,305","02:20:02,848","02:20:01,318","02:20:02,903"
.היי,Hey.,True,"02:20:04,141","02:20:05,184","02:20:04,154","02:20:05,197"
.טדי,"HELENA,  Teddy.",True,"02:20:24,537","02:20:25,412","02:20:24,466","02:20:25,467"
.מריון,Marion.,True,"02:20:27,081","02:20:28,040","02:20:27,094","02:20:28,095"
?מה את עושה,What are you doing?,True,"02:20:30,835","02:20:31,752","02:20:30,806","02:20:31,807"
.שמה קניות במקום,Putting groceries away.,True,"02:20:33,337","02:20:34,463","02:20:33,350","02:20:34,518"
.לא. באמת,No. Really.,True,"02:20:40,427","02:20:42,388","02:20:40,440","02:20:42,442"
.מישהי אמרה לי שחזרת,Someone told me you were back.,True,"02:20:47,226","02:20:49,395","02:20:47,239","02:20:49,449"
"?חזרת, אינדי","Are you back, Indy?",True,"02:20:56,902","02:20:58,487","02:20:56,915","02:20:58,542"
",היו חומרי נפץ","SALLAH,  It was explosives,",True,"02:21:00,156","02:21:01,949","02:21:00,169","02:21:01,879"
".אינדי, אתה עומד על הרגליים","Indy, you're up and about.",True,"02:21:10,708","02:21:12,710","02:21:10,721","02:21:12,764"
".כן, נכון","Yes, I am.",True,"02:21:13,961","02:21:15,296","02:21:13,974","02:21:15,350"
.כן,Yes.,True,"02:21:16,630","02:21:17,506","02:21:16,476","02:21:17,477"
.נתראה,See you later.,True,"02:21:29,059","02:21:29,935","02:21:28,906","02:21:29,907"
.זה נראה רע,That looks bad.,True,"02:21:45,868","02:21:47,119","02:21:45,881","02:21:47,174"
?זה כואב,Does it hurt?,True,"02:21:48,662","02:21:49,914","02:21:48,675","02:21:49,927"
.הכול כואב,Everything hurts.,True,"02:21:52,458","02:21:53,918","02:21:52,471","02:21:53,931"
.אני מכירה את ההרגשה,I know how that feels.,True,"02:21:56,795","02:21:58,422","02:21:56,808","02:21:58,435"
"?טוב, איפה לא כואב","Well, where doesn't it hurt?",True,"02:22:04,512","02:22:07,139","02:22:04,525","02:22:07,152"
.כאן,Here.,True,"02:22:15,314","02:22:16,190","02:22:15,744","02:22:16,745"
.לא כואב כאן,It doesn't hurt here.,True,"02:22:17,525","02:22:18,776","02:22:17,538","02:22:18,789"
.וכאן,And here.,True,"02:22:27,034","02:22:28,536","02:22:27,047","02:22:28,590"
!הלנה! תזדרזי,Helena! Hurry up!,True,"02:22:54,728","02:22:56,939","02:22:54,741","02:22:56,869"
.כולם להאט,"Everybody, slow down.",True,"02:22:59,859","02:23:01,610","02:22:59,872","02:23:01,999"
!הכי טובה ומשובחה,We all scream for ice cream!,True,"02:23:04,321","02:23:06,115","02:23:04,334","02:23:06,044"
