Hebrew,English,Safe,Hebrew_st,Hebrew_e,English_st,English_e
!גרייס! גרייס,Grace! Grace!,True,"01:31:52,941","01:31:54,234","01:31:52,967","01:31:54,260"
!גרייס,Grace!,True,"01:31:55,402","01:31:56,236","01:31:55,261","01:31:56,262"
",לותר, בנג'י, אם אתם שומעים אותי, .אני צריך מעקב","Luther, Benji, ifyou hear me,, I need eyes.",True,"01:32:11,502","01:32:13,879","01:32:11,569","01:32:13,863"
!מכאן,This way!,True,"01:32:34,608","01:32:35,734","01:32:34,592","01:32:35,593"
".לאן ללכת? קדימה, קדימה","Where am I going? Come on, come on.",True,"01:32:55,003","01:32:57,464","01:32:54,987","01:32:57,448"
".תמתין, .תמהרו-","- Stand by., - Just hurry.",True,"01:32:57,548","01:32:59,550","01:32:57,531","01:32:59,533"
".תגיד שוב, בנג'י","Say again, Benji. Say again.",True,"01:33:01,260","01:33:02,177","01:33:01,368","01:33:02,703"
".אית'ן, לך למעבר מימינך","Ethan, take the passage to your right.",True,"01:33:22,197","01:33:24,116","01:33:22,223","01:33:24,058"
".אני שוב מאבד את התמונה, .מחפש אחרת-","- I'm losing picture again., - Looking for another.",True,"01:33:27,327","01:33:29,454","01:33:27,353","01:33:29,480"
"הישות משביתה לנו את הלוויינים, .מהר יותר מהפריצות שלי","The Entity is knocking out satellites, faster than I can hack into them.",True,"01:33:30,038","01:33:33,375","01:33:29,563","01:33:33,400"
"?בנג'י, אני לא רואה אותה. איפה היא","Benji, I don't see her. Where is she?",True,"01:33:58,859","01:34:00,652","01:33:58,884","01:34:00,469"
".במורד הסמטה הצרה הזו ואז שמאלה, .טוב, קיבלתי-","Down, the narrow alley and turn left.",True,"01:34:00,736","01:34:02,988","01:34:00,553","01:34:02,405"
.תפנה ימינה,Turn right.,True,"01:34:04,323","01:34:05,157","01:34:03,973","01:34:05,182"
".סליחה, טעות שלי, .התכוונתי שמאלה. עוד שמאלה","Sorry, my mistake., I meant left. Another left.",True,"01:34:05,240","01:34:07,868","01:34:05,266","01:34:07,893"
.אלוהים,"Oh, my God.",True,"01:34:07,951","01:34:09,411","01:34:07,977","01:34:09,436"
"?אית'ן, זה לא אני! אתה שומע","Ethan, that is not me! Do you copy?",True,"01:34:16,001","01:34:17,961","01:34:15,985","01:34:17,987"
".אית'ן, עבור","Ethan, come in.",True,"01:34:18,045","01:34:18,879","01:34:18,070","01:34:18,986"
.תפנה ימינה,Turn right.,True,"01:34:21,840","01:34:23,258","01:34:21,866","01:34:23,284"
.תנסה לחדש תקשורת,Try to reestablish comms.,True,"01:34:24,968","01:34:26,136","01:34:24,994","01:34:26,287"
"?רגע, לאן אתה הולך, .לנסות למצוא את אית'ן-","- Wait, where are you going?, - To try and find Ethan.",True,"01:34:26,220","01:34:28,055","01:34:26,370","01:34:28,140"
?לאן,Which way?,True,"01:34:46,031","01:34:47,783","01:34:46,098","01:34:47,641"
?שמאלה או ימינה,Left or right?,True,"01:34:47,866","01:34:49,076","01:34:47,725","01:34:49,101"
.זה לא משנה,It doesn't matter.,True,"01:34:49,159","01:34:50,786","01:34:49,185","01:34:50,769"
...'היא בדרכה לגשר מיניץ,She's on her way to the Minich Bridge...,True,"01:34:53,413","01:34:55,666","01:34:53,439","01:34:55,733"
.היכן שגבריאל מחכה,...where Gabriel is waiting.,True,"01:34:57,501","01:34:59,711","01:34:57,526","01:34:59,028"
.לעולם לא תגיע לשם בזמן,You will never get there in time.,True,"01:35:00,295","01:35:02,506","01:35:00,321","01:35:01,989"
".אבל את יכולה להגיע, אילזה","But you can, Ilsa.",True,"01:35:03,340","01:35:05,133","01:35:03,365","01:35:05,159"
".אני יודע מה הכי חשוב לך, אית'ן","I know what matters most to you, Ethan.",True,"01:35:06,343","01:35:09,429","01:35:06,577","01:35:09,580"
.זה לא בנג'י,This isn't Benji.,True,"01:35:09,513","01:35:11,056","01:35:09,663","01:35:11,040"
".לא, זה לא","No, it's not.",True,"01:35:11,140","01:35:12,724","01:35:11,123","01:35:12,416"
.אבל אתה גמור,But you are done.,True,"01:35:13,350","01:35:15,352","01:35:13,375","01:35:14,752"
.אז כך יהיה,So be it.,True,"01:35:38,625","01:35:39,751","01:35:38,651","01:35:39,777"
.קיוויתי שזו תהיה את,I was hoping it'd be you.,True,"01:38:16,116","01:38:18,035","01:38:16,183","01:38:18,060"
.אני מצטערת,I'm sorry.,True,"01:41:48,287","01:41:49,705","01:41:48,312","01:41:49,521"
.בנג'י,Benji.,True,"01:41:55,544","01:41:56,378","01:41:55,402","01:41:56,403"
?והיא,And her?,True,"01:41:58,338","01:41:59,298","01:41:58,322","01:41:59,323"
.אילזה,Ilsa.,True,"01:42:00,424","01:42:01,592","01:42:00,490","01:42:01,617"
?הייתם קרובים,Were you close?,True,"01:42:03,302","01:42:04,678","01:42:03,327","01:42:04,453"
?אתם והיא,You and she?,True,"01:42:05,512","01:42:06,847","01:42:05,579","01:42:06,872"
.בדרכנו,In our way.,True,"01:42:07,389","01:42:08,932","01:42:07,664","01:42:08,957"
.את חיה בזכותה,She's the reason you're alive.,True,"01:42:14,188","01:42:16,523","01:42:14,212","01:42:16,548"
.וזו האמת,And that's the truth.,True,"01:42:16,607","01:42:18,609","01:42:16,632","01:42:18,467"
.אני לא יודעת איך להרגיש לגבי זה,I don't know how to feel about it.,True,"01:42:18,692","01:42:20,694","01:42:18,550","01:42:20,761"
.כנראה שלעולם לא תדעי,You probably never will.,True,"01:42:20,777","01:42:22,362","01:42:20,844","01:42:22,387"
.אני מצטערת מאוד,I'm so sorry.,True,"01:42:24,198","01:42:25,574","01:42:24,222","01:42:25,432"
...אם אני יכולה לעזור איכשהו,If there's anything I can do to help...,True,"01:42:27,284","01:42:29,828","01:42:27,309","01:42:29,853"
...עוד קצת יותר משלוש שעות,"In a little over three hours,",True,"01:42:33,749","01:42:36,335","01:42:33,774","01:42:36,401"
.אבל המפתח השלם לא אצלה,But she doesn't have the complete key.,True,"01:42:45,302","01:42:47,429","01:42:45,327","01:42:47,496"
.לא אצל האלמנה הזו,That Widow doesn't.,True,"01:42:47,513","01:42:49,056","01:42:47,579","01:42:48,914"
.אבל אולי אצל האלמנה שלנו,But ours could.,True,"01:42:51,099","01:42:52,476","01:42:51,124","01:42:52,501"
?מה... זה,What... is that?,True,"01:42:52,559","01:42:54,978","01:42:52,584","01:42:54,711"
.ההזדמנות שלך להיות מישהי אחרת,Your chance to be someone else.,True,"01:42:55,854","01:42:58,190","01:42:55,796","01:42:57,714"
.אני לא מבינה,I don't understand.,True,"01:42:58,273","01:42:59,191","01:42:57,798","01:42:59,049"
.הממשלות יודעות מי את,Governments know who you are.,True,"01:43:04,780","01:43:06,281","01:43:04,805","01:43:06,306"
.האלמנה הלבנה יודעת,The White Widow knows.,True,"01:43:06,365","01:43:07,783","01:43:06,390","01:43:07,808"
.והישות יודעת,And the Entity knows.,True,"01:43:07,866","01:43:09,284","01:43:07,891","01:43:09,309"
.כלא,Prison.,True,"01:43:12,746","01:43:13,747","01:43:12,771","01:43:13,772"
.מוות,Death.,True,"01:43:13,831","01:43:15,123","01:43:13,855","01:43:15,148"
.או ההזדמנות,Or the choice.,True,"01:43:15,207","01:43:16,542","01:43:15,232","01:43:16,566"
"?""ההזדמנות""",The choice?,True,"01:43:16,625","01:43:18,585","01:43:16,650","01:43:18,485"
",בשלב כלשהו","At one time or another,",True,"01:43:18,669","01:43:20,003","01:43:18,568","01:43:20,028"
.ולכל אחד מאיתנו הוצעה הזדמנות,And each of us was offered the choice.,True,"01:43:23,215","01:43:25,759","01:43:23,240","01:43:25,784"
.לבוא איתנו,To come with us.,True,"01:43:30,097","01:43:31,557","01:43:30,288","01:43:31,581"
.ולהיות רוח רפאים,And be a ghost.,True,"01:43:32,850","01:43:34,518","01:43:32,916","01:43:34,251"
".רגע, רגע, חכו, חכו","Wait, wait. Stop, stop.",True,"01:45:10,155","01:45:12,241","01:45:10,180","01:45:12,265"
.אתם לא רציניים,You're not serious.,True,"01:45:13,408","01:45:14,409","01:45:13,433","01:45:14,935"
.כן,Yes.,True,"01:45:21,625","01:45:22,459","01:45:21,650","01:45:22,566"
.אתה,You.,True,"01:45:22,543","01:45:24,086","01:45:22,567","01:45:23,569"
".לא אנחנו, .כן-","- Not us., - Yes.",True,"01:45:24,169","01:45:26,255","01:45:24,236","01:45:26,279"
?ומה יקרה לי,And what happens to me?,True,"01:45:26,964","01:45:28,340","01:45:27,072","01:45:28,365"
.'שמו הוא יוג'ין קיטרדיג,His name is Eugene Kittridge.,True,"01:45:38,225","01:45:40,102","01:45:38,250","01:45:40,126"
".תגידי לו ששלחתי אותך, .שנתתי לך את ההזדמנות","You'll tell him I sent you., That I gave you the choice.",True,"01:45:40,185","01:45:43,272","01:45:40,210","01:45:43,296"
.ושבחרת לקבל,And that you choose to accept.,True,"01:45:44,106","01:45:46,066","01:45:44,130","01:45:46,091"
?ואתה סומך על הקיטרידג' הזה,And you trust this Kittridge person?,True,"01:45:47,901","01:45:50,988","01:45:47,968","01:45:50,679"
.אני סומך על כך שהוא יזהה את ערכך,I trust him to recognize your value.,True,"01:45:51,655","01:45:53,824","01:45:51,721","01:45:53,598"
.הוא ירצה להשתמש בך,He'll want to use you.,True,"01:45:55,242","01:45:56,493","01:45:55,267","01:45:56,518"
?ואחרי זה... מה,"And after that, it's what?",True,"01:45:57,536","01:46:00,581","01:45:57,561","01:45:59,896"
?זה,This?,True,"01:46:00,664","01:46:01,999","01:46:00,689","01:46:01,773"
?מתי אקבל את חיי בחזרה,When do I get my life back?,True,"01:46:02,875","01:46:04,251","01:46:02,899","01:46:04,276"
?איזה חיים,What life?,True,"01:46:04,334","01:46:05,878","01:46:04,359","01:46:05,902"
"?ברצינות, גרייס. איזה חיים","I mean it, Grace. What life?",True,"01:46:06,503","01:46:08,797","01:46:06,528","01:46:08,822"
.חייתי את החיים האלה. כולנו חיינו,I lived that life. We all did.,True,"01:46:08,881","01:46:12,050","01:46:08,905","01:46:12,075"
".אף אחד לא מכריח אותנו לעשות את זה, גרייס","Nobody's making us do this, Grace.",True,"01:46:12,759","01:46:15,471","01:46:12,158","01:46:15,495"
.אנחנו פה מרצון,We're here because we want to be.,True,"01:46:15,554","01:46:17,139","01:46:15,579","01:46:17,163"
".אגיד לך מה, אעזור לכם חד-פעמית","I tell you what, I'll give you a one-off.",True,"01:46:18,348","01:46:20,225","01:46:18,373","01:46:20,250"
.יתנו לי דף חדש,wipe my slate clean.,True,"01:46:22,186","01:46:23,145","01:46:22,127","01:46:23,295"
.את תמותי,You'll be dead.,True,"01:46:25,355","01:46:26,315","01:46:25,338","01:46:26,339"
.הם יארכו שעות,It'll be measured in hours.,True,"01:46:31,320","01:46:33,780","01:46:31,344","01:46:33,847"
"...אבל אם אישאר, אהיה בטוחה","But if I stay, I'll be safe.",True,"01:46:33,864","01:46:36,992","01:46:33,930","01:46:36,808"
"?אתם תגנו עליי, זה העניין","You'll protect me, is that it?",True,"01:46:37,784","01:46:39,786","01:46:37,976","01:46:39,853"
".כן, .לא-","- Yes., - No.",True,"01:46:39,870","01:46:41,163","01:46:39,936","01:46:41,187"
.אני לא יכול להבטיח את זה,I can't promise you that.,True,"01:46:43,707","01:46:45,501","01:46:43,773","01:46:45,150"
.אף אחד מאיתנו לא יכול,None of us can.,True,"01:46:46,585","01:46:48,170","01:46:46,610","01:46:47,777"
...אבל אני נשבע,But I swear...,True,"01:46:50,672","01:46:52,007","01:46:50,739","01:46:52,073"
...שחייך,...your life...,True,"01:46:53,342","01:46:54,635","01:46:53,366","01:46:54,409"
.אתה לא מכיר אותי בכלל,You don't even know me.,True,"01:47:06,605","01:47:08,273","01:47:06,630","01:47:08,006"
?מה זה משנה,What difference does that make?,True,"01:47:10,484","01:47:12,736","01:47:10,508","01:47:12,469"
.הבנתי,I got it.,True,"01:47:46,186","01:47:47,729","01:47:46,211","01:47:47,212"
.פה אני עוזב אתכם,This is where I leave you.,True,"01:47:48,564","01:47:49,773","01:47:48,588","01:47:49,798"
"זה הכונן מהמחשב הנייד, .שבו השתמשתי אתמול בלילה","This is the drive, from the laptop I was using last night.",True,"01:47:53,652","01:47:56,572","01:47:53,677","01:47:56,596"
.אני אמצא אותו,I'll find it.,True,"01:48:00,492","01:48:01,910","01:48:00,517","01:48:01,977"
.שבו הישות לא תוכל למצוא אותי,where the Entity can't find me.,True,"01:48:07,040","01:48:09,042","01:48:07,065","01:48:09,067"
.אני חייב ללכת,I have to go.,True,"01:48:09,126","01:48:10,919","01:48:09,150","01:48:10,610"
.אני מבין,I understand.,True,"01:48:11,920","01:48:13,463","01:48:11,987","01:48:13,238"
...עכשיו,Now...,True,"01:48:14,131","01:48:14,965","01:48:14,155","01:48:15,155"
.אני צריך לשאול אותך שאלה,...I have to ask you a question.,True,"01:48:18,218","01:48:20,554","01:48:18,243","01:48:20,078"
?מה המטרה שלך,What's your objective?,True,"01:48:25,434","01:48:26,643","01:48:25,458","01:48:26,668"
.להרוג את הישות,Kill the Entity.,True,"01:48:27,895","01:48:29,229","01:48:27,961","01:48:29,254"
?מה לגבי להרוג את גבריאל,What about killing Gabriel?,True,"01:48:29,313","01:48:32,024","01:48:29,337","01:48:32,048"
.הוא יודע מה המפתח פותח,He knows what the key unlocks.,True,"01:48:34,485","01:48:36,487","01:48:34,509","01:48:36,094"
...עדיין תזכור את זה,Will you still remember that,True,"01:48:41,283","01:48:42,826","01:48:41,307","01:48:42,851"
?כשתסתכל לו בעיניים,when you're looking him in the eye?,True,"01:48:43,535","01:48:45,704","01:48:42,934","01:48:45,520"
.תחשוב על זה,Think about it.,True,"01:48:47,664","01:48:48,874","01:48:47,689","01:48:48,898"
.רק אתה רוצה להרוג אותה,Only you want to kill it.,True,"01:48:58,634","01:49:01,094","01:48:58,658","01:49:00,660"
",באחת מהסתברויות העתיד","In some probable future,",True,"01:49:01,678","01:49:04,515","01:49:01,786","01:49:04,497"
".היא רואה אותך מנצח, אית'ן","it sees you winning, Ethan.",True,"01:49:04,598","01:49:06,350","01:49:04,581","01:49:06,374"
.והיא מפחדת,And it's afraid.,True,"01:49:06,433","01:49:08,852","01:49:06,458","01:49:09,044"
היא מפחדת מכך שתיקח את גבריאל בחיים,It's afraid of you taking Gabriel alive,True,"01:49:08,936","01:49:12,064","01:49:09,127","01:49:12,130"
"אני מאמין שהיא בונה, .על אחת משתי תוצאות אפשריות","I believe it's counting on, one of two probable outcomes.",True,"01:49:16,568","01:49:20,280","01:49:16,593","01:49:19,929"
".בתוצאה אחת, תמות על הרכבת","In one outcome, you die on that train.",True,"01:49:20,906","01:49:23,992","01:49:20,930","01:49:24,017"
.הישות מנצחת,the Entity wins.,True,"01:49:33,126","01:49:35,504","01:49:33,276","01:49:35,028"
...לותר,Luther...,True,"01:49:38,799","01:49:39,967","01:49:38,865","01:49:40,033"
.אני חושב שאתה צודק,...I think you're right.,True,"01:49:42,594","01:49:43,887","01:49:42,619","01:49:43,912"
.אל תהרוג את גבריאל,Do not kill Gabriel.,True,"01:49:49,560","01:49:52,104","01:49:49,667","01:49:51,711"
",ואל, אני חוזר","And do not, I repeat,",True,"01:49:52,813","01:49:55,399","01:49:52,879","01:49:55,423"
.אל תשנה את התוכנית,do not alter the plan.,True,"01:49:55,482","01:49:58,277","01:49:55,507","01:49:58,301"
!אית'ן! אית'ן,Ethan! Ethan!,True,"01:49:58,360","01:49:59,736","01:49:58,384","01:49:59,761"
"?מה? מה קרה, .היא הרוסה-","- What? What happened?, - It's dead.",True,"01:50:01,155","01:50:03,907","01:50:01,304","01:50:03,973"
"?מה זאת אומרת הרוסה, .היא התקלקלה-","- What do you mean it's dead?, - It's fried.",True,"01:50:03,991","01:50:05,826","01:50:04,057","01:50:05,737"
",הצלחתי להכין מסכת אלמנה לגרייס","I managed to make a Widow mask for Grace,",True,"01:50:05,909","01:50:07,411","01:50:05,809","01:50:07,411"
?אתה יכול לתקן אותה,Can you fix it?,True,"01:50:10,247","01:50:11,456","01:50:09,771","01:50:11,481"
".היא הרוסה מאוד, מאוד","It's very, very dead.",True,"01:50:11,540","01:50:13,667","01:50:11,564","01:50:13,691"
".לא הייתי יכול לתקן אותה גם בשבוע, .הרכבת של האלמנה יוצאת עוד שעה","If I had a week, I couldn't fix it., The Widow's train leaves in an hour.",True,"01:50:13,750","01:50:17,504","01:50:13,775","01:50:17,070"
...אית'ן,Ethan...,True,"01:50:17,588","01:50:19,173","01:50:17,821","01:50:19,197"
.תצטרך ללכת בלי,you have to go without.,True,"01:50:19,256","01:50:20,799","01:50:19,280","01:50:20,824"
".זו לא אופציה, .הם יחפשו את אית'ן וגרייס בתחנה","That's not an option. They'll be looking, for Ethan and Grace at the station.",True,"01:50:20,883","01:50:24,011","01:50:20,907","01:50:24,077"
.המסכה הזו הייתה כרטיס העלייה שלו לרכבת,That mask was his ticket onto the train.,True,"01:50:24,094","01:50:26,305","01:50:24,160","01:50:26,329"
?מה זה אומר,What does this mean?,True,"01:50:26,805","01:50:28,432","01:50:26,412","01:50:27,705"
.גרייס צריכה ללכת בלעדיי,Grace has to go without me.,True,"01:50:29,933","01:50:31,435","01:50:29,999","01:50:31,459"
"?היא מה, ?אני מה-","- She what?, - I what?",True,"01:50:31,518","01:50:32,895","01:50:31,543","01:50:32,919"
".לא, לא תעשי את זה לבד","No, you won't do it alone.",True,"01:50:43,947","01:50:45,324","01:50:43,972","01:50:45,348"
.רק תעשי הכול כמו שתכננו,You just do everything like we planned.,True,"01:50:45,407","01:50:47,159","01:50:45,431","01:50:47,183"
",תשיגי את חצי המפתח של האלמנה",You get the Widow's half of the key.,True,"01:50:47,242","01:50:48,952","01:50:47,267","01:50:48,977"
.תאמתי אותו עם החצי שלך,You verify it with ours.,True,"01:50:49,745","01:50:51,371","01:50:49,769","01:50:51,396"
.אבל הוא חסר ערך לבד,But it's ofno value on its own.,True,"01:50:52,039","01:50:53,832","01:50:51,479","01:50:53,857"
עדיין צריך לפגוש את הרוכש,We still have to meet with the buyer,True,"01:50:53,916","01:50:55,542","01:50:53,940","01:50:55,567"
"?איך, ?איך-","- How?, - How?",True,"01:50:57,961","01:50:59,713","01:50:57,986","01:50:59,737"
.נמצא פתרון,We'll figure it out.,True,"01:50:59,796","01:51:00,964","01:50:59,821","01:51:00,989"
.אני אצטרך עוד כמה פרטים,I'm gonna need a few more details.,True,"01:51:01,048","01:51:04,009","01:51:01,072","01:51:04,033"
.הפרטים נוטים להפריע,They tend to just get in the way.,True,"01:51:04,092","01:51:06,345","01:51:04,117","01:51:06,369"
.אני אגיע,I'll come for you.,True,"01:51:11,266","01:51:12,518","01:51:11,332","01:51:12,542"
",אית'ן, אם גרייס עולה על הרכבת הזו","Ethan, if Grace is getting on that train,",True,"01:51:15,896","01:51:18,690","01:51:15,962","01:51:18,715"
.תבטיח לי שתהיה על הרכבת הזו,Promise me you'll be on that train.,True,"01:51:26,031","01:51:28,116","01:51:26,097","01:51:28,141"
...אני אהיה שם,I will be there...,True,"01:51:32,913","01:51:34,456","01:51:32,979","01:51:34,147"
.ויהי מה,...no matter what.,True,"01:51:35,624","01:51:37,626","01:51:35,648","01:51:36,858"
",יש לנו מודיעים בשדה התעופה, .בתחנת הרכבת ובנתיבי המים","We have informants covering the airport,, the train station, and the waterways.",True,"01:51:49,388","01:51:52,933","01:51:49,495","01:51:52,790"
"!דבר אליי, בנג'י, .אל תדאג, אית'ן-","- Talk to me, Benji!, - No need to worry, Ethan.",True,"01:53:09,009","01:53:11,261","01:53:09,075","01:53:11,286"
.אז יש לנו הרבה זמן,so we have plenty of time.,True,"01:53:13,639","01:53:14,807","01:53:13,663","01:53:14,831"
".כן, אני מסתכל על הרכבת עכשיו",I am looking at the train right now.,True,"01:53:16,099","01:53:17,851","01:53:16,124","01:53:17,875"
.אין בעיה. נתראה בנקודת המפגש,Will do. I'll see you at the rendezvous.,True,"01:53:24,107","01:53:27,027","01:53:24,173","01:53:27,051"
"!טוב, אית'ן, זו הרכבת שלנו","Okay, Ethan, that's our train!",True,"01:54:17,119","01:54:18,537","01:54:17,185","01:54:18,704"
.כן... אני רואה,Yep... I can see that.,True,"01:54:18,620","01:54:21,039","01:54:18,728","01:54:20,646"
.לא נראה שהיא מאיטה,It doesn't look like it's slowing down.,True,"01:54:31,925","01:54:33,886","01:54:31,407","01:54:33,910"
?איך אפשר להיות בטוחים שהוא פה,How can we be sure he's here?,True,"01:54:42,227","01:54:43,770","01:54:42,293","01:54:43,795"
.כי היא פה,'Cause she's here.,True,"01:54:43,854","01:54:45,230","01:54:43,878","01:54:45,171"
?מה אם הייתה לו סיבה טובה,What if he had a good reason?,True,"01:54:45,981","01:54:47,816","01:54:46,506","01:54:47,840"
"?למי, .להאנט-","- Who?, - Hunt.",True,"01:54:48,859","01:54:50,611","01:54:48,883","01:54:50,510"
.הוא תמיד מתמרד,He always goes rogue.,True,"01:54:53,322","01:54:54,823","01:54:53,388","01:54:54,847"
.זה כל מה שהם עושים,It's all they do.,True,"01:54:58,660","01:54:59,661","01:54:58,559","01:54:59,685"
?ומה אם תמיד הייתה להם סיבה טובה,And what if they always had a good reason?,True,"01:54:59,745","01:55:02,456","01:54:59,769","01:55:02,480"
.הייתי נותן אותו לממונים עליי,I'd hand it over to my superiors.,True,"01:55:07,711","01:55:09,838","01:55:07,735","01:55:09,862"
.תחשוב על כל מה שאפשר לעשות עם כוח כזה,Think of all you could do with that power.,True,"01:55:11,173","01:55:13,300","01:55:11,280","01:55:13,324"
?לא היית מהסס? אפילו לא לשנייה,You wouldn't hesitate? Not for a second?,True,"01:55:13,383","01:55:15,969","01:55:13,408","01:55:15,993"
".לא, ?למה לא-","- No., - Why not?",True,"01:55:16,053","01:55:17,471","01:55:16,077","01:55:17,495"
.בדיוק,Exactly.,True,"01:55:21,183","01:55:22,100","01:55:21,332","01:55:22,625"
.זה יותר מדי כוח בשביל כל אחד,That's too much power for anybody to have.,True,"01:55:22,184","01:55:25,729","01:55:22,708","01:55:25,420"
.ואולי זה מה שהאנט חושב,And maybe that's what Hunt is thinking.,True,"01:55:26,355","01:55:28,816","01:55:26,462","01:55:28,840"
...כשזה נוגע לסוף העולם,When it comes to the end of the world...,True,"01:55:31,902","01:55:34,446","01:55:31,926","01:55:34,095"
".בצד של כולם, אני מניח","...everybody, I guess.",True,"01:55:35,239","01:55:37,241","01:55:35,304","01:55:37,265"
.פספסתי את הרכבת,I missed the train.,True,"01:55:43,872","01:55:44,706","01:55:43,813","01:55:44,813"
?איך נראה לך,How do you think?,True,"01:55:48,085","01:55:49,378","01:55:48,109","01:55:49,193"
.גבריאל,Gabriel.,True,"01:55:50,170","01:55:51,004","01:55:50,194","01:55:51,320"
"?יופי, מה נעשה, .אל תילחץ-","- Great, what are we gonna do?, - Don't panic.",True,"01:55:51,088","01:55:52,798","01:55:51,404","01:55:52,881"
!?איך אעלה אותך לרכבת,How can I get you on the train?,True,"01:55:56,051","01:55:57,845","01:55:56,075","01:55:57,452"
.נהג אוטומטי מופעל,Self-drive activated.,True,"01:56:00,305","01:56:02,850","01:56:00,329","01:56:02,165"
?אלנה,Alana?,True,"01:57:09,583","01:57:10,417","01:57:09,607","01:57:10,607"
?הכול בסדר,Everything all right?,True,"01:57:12,211","01:57:13,587","01:57:12,235","01:57:13,402"
"?אלנה, את בסדר","Alana, you all right?",True,"01:57:16,548","01:57:17,966","01:57:16,572","01:57:17,949"
?אלנה,Alana?,True,"01:57:18,592","01:57:19,718","01:57:18,032","01:57:19,033"
!אלנה,Alana!,True,"01:57:21,887","01:57:22,721","01:57:21,911","01:57:22,911"
.שינית משהו,You've changed.,True,"01:57:26,350","01:57:27,684","01:57:26,874","01:57:27,874"
.ואתה לעולם לא תשתנה,And you never will.,True,"01:57:28,727","01:57:30,562","01:57:28,793","01:57:30,127"
.'מר קיטרידג,Mr. Kittridge.,True,"01:57:49,289","01:57:50,624","01:57:49,313","01:57:50,565"
.'קיטרידג,Kittridge.,True,"01:57:54,878","01:57:56,713","01:57:54,902","01:57:56,112"
.את לא אלנה מיטסופוליס,You're not Alana Mitsopolis.,True,"01:57:57,548","01:57:59,299","01:57:57,613","01:57:59,323"
.את לא יכולה להיות,You can't be.,True,"01:58:00,926","01:58:02,386","01:58:00,950","01:58:02,159"
האלנה שאני זוכר הייתה בגובה כזה,The Alana I remember was yea high,True,"01:58:03,512","01:58:06,265","01:58:03,494","01:58:06,289"
"!פריז, .אני יודע-","- Paris!, - I know!",True,"01:58:12,020","01:58:14,148","01:58:12,211","01:58:14,171"
.פריז,Paris.,True,"01:58:15,065","01:58:16,358","01:58:15,089","01:58:16,382"
?שנשב,Shall we?,True,"01:58:17,776","01:58:18,777","01:58:17,800","01:58:18,801"
.כן,Yes.,True,"01:58:18,861","01:58:20,195","01:58:19,385","01:58:20,386"
".דבר אליי, בנג'י","Talk to me, Benji.",True,"01:58:27,870","01:58:29,371","01:58:27,893","01:58:29,395"
"תישאר על המסלול שאתה עליו עכשיו, .ואני אכוון אותך","You just stay on the trail you're on now,, and I will direct you.",True,"01:58:29,454","01:58:33,333","01:58:29,478","01:58:33,357"
.קיבלתי,I copy.,True,"01:58:33,417","01:58:34,960","01:58:33,441","01:58:34,567"
".כן, בקשר לזה","Yes, about that.",True,"01:58:52,019","01:58:53,604","01:58:52,043","01:58:53,628"
.הייתה לנו... בעיה קטנה,we've had a slight problem.,True,"01:58:58,442","01:59:00,319","01:58:58,507","01:59:00,343"
".לא, לא הייתה","No, we haven't.",True,"01:59:00,402","01:59:01,737","01:59:00,426","01:59:01,761"
...התנאים שלי פשוט השתנו,It's just my terms have changed,True,"01:59:02,905","01:59:05,699","01:59:02,928","01:59:05,640"
.קצת,somewhat.,True,"01:59:06,575","01:59:07,493","01:59:06,599","01:59:07,599"
"האימפריה הנפשעת של משפחתך, קיבלה אישור להמשיך","Your nefarious family empire's, been allowed to continue",True,"01:59:19,254","01:59:21,465","01:59:19,236","01:59:21,572"
"בתנאי שהיא תשרת בעיקר, .את האינטרסים המשותפים שלנו","on the condition that it primarily serves, our common interests.",True,"01:59:21,548","01:59:25,719","01:59:21,656","01:59:25,785"
",טוב... ברגע שניתן לך את המפתח","Well, once we hand over the key,",True,"01:59:25,802","01:59:29,223","01:59:25,868","01:59:28,746"
.בשבילי,For me.,True,"01:59:35,437","01:59:36,939","01:59:35,544","01:59:36,545"
.אני מקשיב,This is me listening.,True,"01:59:38,482","01:59:40,192","01:59:38,547","01:59:40,216"
.היא,This one.,True,"01:59:57,501","01:59:59,086","01:59:57,566","01:59:59,110"
?אתה מכיר אותה,You know her?,True,"01:59:59,169","02:00:00,420","01:59:59,193","02:00:00,403"
"?טוב, מה אני לא יודע עליה","Okay, what don't I know about her?",True,"02:00:08,011","02:00:09,930","02:00:08,077","02:00:09,954"
.ואצטרך שתגן עליה,I'm going to need you to protect her.,True,"02:00:15,394","02:00:17,229","02:00:15,543","02:00:17,253"
?להגן עליה מפני מי,Protect her from whom?,True,"02:00:17,312","02:00:19,314","02:00:17,336","02:00:19,338"
.מפני כולם,From everyone.,True,"02:00:20,607","02:00:22,067","02:00:20,673","02:00:22,091"
.כולל אותי,Including me.,True,"02:00:24,486","02:00:26,155","02:00:24,510","02:00:26,178"
.אפילו לא לזולה,Not even Zola.,True,"02:00:29,158","02:00:30,492","02:00:29,306","02:00:30,433"
",למעשה, בפעם הבאה שניפגש","In fact, the next time we meet,",True,"02:00:31,368","02:00:34,329","02:00:31,517","02:00:34,353"
.אפילו לא אזכור את השיחה הזו,I won't even remember this conversation.,True,"02:00:34,413","02:00:37,791","02:00:34,437","02:00:37,606"
".""את בטח זו שמכונה ""פריז",You must be the one they call Paris.,True,"02:01:20,542","02:01:22,544","02:01:20,608","02:01:22,568"
